Gmt time,Open,High,Low,Close,Volume
21.11.2016 12:00:00.000,2187.439,2187.939,2186.743,2187.689,174770.00209999995
21.11.2016 12:15:00.000,2187.689,2187.940,2185.949,2186.200,148050.0015
21.11.2016 12:30:00.000,2186.200,2187.200,2185.712,2187.200,190700.0007
21.11.2016 12:45:00.000,2187.200,2187.690,2186.488,2187.190,234829.9976
21.11.2016 13:00:00.000,2187.070,2187.940,2186.939,2187.939,158899.99899999998
21.11.2016 13:15:00.000,2187.939,2188.940,2187.619,2188.440,309770.00109999994
21.11.2016 13:30:00.000,2188.440,2189.189,2187.732,2189.189,281169.9984
21.11.2016 13:45:00.000,2189.189,2189.190,2188.620,2188.690,176000.0015
21.11.2016 14:00:00.000,2188.934,2189.689,2188.499,2188.939,182229.99859999996
21.11.2016 14:15:00.000,2188.939,2189.190,2188.017,2188.689,261309.9982
21.11.2016 14:30:00.000,2188.180,2192.440,2188.180,2191.939,539270.0025000001
21.11.2016 14:45:00.000,2191.939,2193.689,2191.531,2192.710,372349.9932
21.11.2016 15:00:00.000,2193.190,2193.440,2190.973,2191.450,369009.9976
21.11.2016 15:15:00.000,2191.450,2191.450,2186.666,2188.689,467970.0034
21.11.2016 15:30:00.000,2188.439,2190.700,2188.439,2190.700,377559.99700000003
21.11.2016 15:45:00.000,2190.700,2191.200,2189.478,2190.017,408409.994
21.11.2016 16:00:00.000,2190.449,2193.440,2189.739,2192.663,487359.9962
21.11.2016 16:15:00.000,2192.439,2193.190,2192.189,2192.190,328760.00100000005
21.11.2016 16:30:00.000,2192.190,2193.440,2191.939,2193.190,249879.9989
21.11.2016 16:45:00.000,2193.190,2193.820,2192.870,2193.689,225760.0008
21.11.2016 17:00:00.000,2193.689,2193.940,2192.939,2192.940,245500.00310000003
21.11.2016 17:15:00.000,2192.940,2193.690,2192.689,2193.690,202999.9997
21.11.2016 17:30:00.000,2193.690,2196.690,2193.689,2196.320,288689.99799999996
21.11.2016 17:45:00.000,2196.320,2196.690,2195.939,2196.190,240749.99899999998
21.11.2016 18:00:00.000,2196.070,2197.440,2196.070,2196.440,229390.00389999998
21.11.2016 18:15:00.000,2196.440,2196.940,2195.939,2196.189,258919.99930000002
21.11.2016 18:30:00.000,2196.440,2196.690,2195.689,2196.439,209500.00089999998
21.11.2016 18:45:00.000,2196.439,2196.940,2196.189,2196.189,194000.0021
21.11.2016 19:00:00.000,2196.189,2196.190,2194.939,2195.189,208630.00050000002
21.11.2016 19:15:00.000,2195.189,2195.940,2194.939,2195.439,184750.00100000005
21.11.2016 19:30:00.000,2195.439,2196.189,2194.699,2194.699,208500.0005
21.11.2016 19:45:00.000,2194.699,2196.200,2194.699,2194.949,223999.99929999997
21.11.2016 20:00:00.000,2194.949,2195.950,2194.700,2195.950,229750.00079999998
21.11.2016 20:15:00.000,2195.950,2196.199,2194.939,2195.450,240510.00280000005
21.11.2016 20:30:00.000,2195.450,2196.200,2195.319,2195.450,260749.9976
21.11.2016 20:45:00.000,2195.450,2198.699,2195.449,2197.950,343240.00229999993
21.11.2016 21:00:00.000,2198.069,2198.199,2197.949,2198.199,1250
21.11.2016 21:15:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 21:30:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 21:45:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 22:00:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 22:15:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 22:30:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 22:45:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 23:00:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 23:15:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 23:30:00.000,2198.199,2198.199,2198.199,2198.199,0
21.11.2016 23:45:00.000,2198.199,2198.199,2198.199,2198.199,0
